Date1,Date2,Time,UserPhone,UserName,MessageBody,MediaType,MediaLink,QuotedMessage,QuotedMessageDate,QuotedMessageTime
,7/26/2018,12:28:29,removed,Bruce Wayne, consectetur adipiscing elit aliquam,,,,,
,7/26/2018,12:31:19,removed,Clark Kent, ullamcorper nulla nec porta pharetra nunc,,,,,
,7/26/2018,12:31:26,removed,Clark Kent, elit sollicitudin nisl gravida,,,,,
,7/26/2018,12:45:47,removed,Reed Richards, pulvinar,image,x.jpeg,,,
,7/26/2018,12:50:06,removed,Bruce Wayne, purus sapien quis enim lorem ipsum dolor sit amet consectetur adipiscing elit,,,,,
,7/26/2018,12:50:32,removed,Thor Odinson, Hahahahaha,,,,,
,7/26/2018,12:51:01,removed,Bruce Wayne, aliquam,,,,,
,7/26/2018,12:57:03,removed,Jonathan Osterman, Hahahahaha,,,,,
,7/26/2018,13:06:03,removed,Thor Odinson, ullamcorper nulla nec porta pharetra nunc elit sollicitudin nisl gravida pulvinar purus sapien quis,,,,,
,7/26/2018,13:07:16,removed,Clark Kent, enim lorem,,,,,
,7/26/2018,13:07:46,removed,Clark Kent, ipsum dolor sit amet consectetur adipiscing elit aliquam ullamcorper nulla nec,,,,,
,7/26/2018,13:07:50,removed,Clark Kent, porta pharetra nunc elit,,,,,
,7/26/2018,13:08:03,removed,Clark Kent, sollicitudin nisl gravida pulvinar purus sapien,,,,,
,7/26/2018,13:08:28,removed,Clark Kent, quis enim lorem ipsum dolor sit amet consectetur adipiscing elit aliquam ullamcorper nulla nec porta pharetra,,,,,
,7/26/2018,13:09:14,removed,Thor Odinson, nunc elit sollicitudin nisl gravida pulvinar purus sapien quis enim lorem ipsum dolor sit amet consectetur adipiscing elit aliquam,,,,,
,7/26/2018,13:24:24,removed,Clark Kent, Hahaha,,,,,
,7/26/2018,15:23:11,removed,Peter Parker, ullamcorper nulla nec porta pharetra nunc elit sollicitudin nisl gravida pulvinar purus sapien quis enim lorem,,,,,
,7/26/2018,18:05:46,removed,Thor Odinson, ipsum dolor sit amet consectetur adipiscing elit aliquam ullamcorper,,,,,
,7/26/2018,18:56:53,removed,Bruce Wayne, nulla nec porta pharetra nunc,,,,,
,7/26/2018,22:14:10,removed,Reed Richards, elit,,,,,
,7/26/2018,22:14:33,removed,Reed Richards, sollicitudin nisl gravida,image,x.jpeg,,,
7/28/2018,7/28/2018,14:50:19,removed,Thor Odinson, pulvinar purus sapien quis enim lorem ipsum dolor sit amet consectetur adipiscing elit aliquam ullamcorper nulla nec porta pharetra nunc elit sollicitudin,,,,,
,7/28/2018,14:54:13,removed,Thor Odinson, nisl gravida pulvinar purus sapien quis enim lorem ipsum dolor sit amet,,,,,
,7/28/2018,15:19:44,removed,Raven Darkholme, consectetur adipiscing elit aliquam,image,x.jpeg,,,
,7/28/2018,15:32:21,removed,Raven Darkholme, ullamcorper nulla nec porta pharetra nunc elit sollicitudin nisl gravida pulvinar purus sapien quis enim lorem ipsum dolor sit amet consectetur,,,,,
,7/28/2018,15:55:47,removed,Thor Odinson, adipiscing elit aliquam ullamcorper nulla nec porta pharetra,,,,,
7/31/2018,7/31/2018,22:07:58,removed,Thor Odinson, nunc elit sollicitudin nisl,,,,,
,7/31/2018,22:22:27,removed,Bruce Wayne, gravida,,,,,
8/1/2018,8/1/2018,14:10:59,removed,Clark Kent, pulvinar purus sapien quis enim,,,,,
8/4/2018,8/4/2018,12:13:15,removed,Thor Odinson, dolor sit amet,,,,,
8/6/2018,8/6/2018,20:05:19,removed,Reed Richards, consectetur adipiscing elit aliquam ullamcorper nulla nec porta pharetra nunc elit sollicitudin nisl gravida pulvinar purus sapien quis enim lorem ipsum dolor sit amet consectetur adipiscing elit,image,x.jpeg,,,
,8/6/2018,20:06:03,removed,Peter Parker, aliquam ullamcorper nulla nec porta pharetra nunc elit sollicitudin nisl gravida,,,,,
,8/6/2018,20:06:03,removed,Namor McKenzie, pulvinar,image,x.jpeg,,,
,8/6/2018,20:09:14,removed,Thor Odinson, purus sapien quis,,,,,
,8/6/2018,20:09:19,removed,Reed Richards, enim lorem,,,,,
,8/6/2018,20:12:44,removed,Reed Richards, ipsum dolor sit amet consectetur,,,,,
,8/6/2018,20:13:28,removed,Namor McKenzie, adipiscing elit,image,x.jpeg,,,
,8/6/2018,20:14:07,removed,Namor McKenzie, aliquam ullamcorper nulla nec porta pharetra,,,,,
,8/6/2018,20:14:25,removed,Reed Richards, nunc elit sollicitudin nisl gravida pulvinar,,,,,
,8/6/2018,23:01:24,removed,Bruce Wayne, quis,video,x.mp4,,,
,8/6/2018,23:01:49,removed,Bruce Wayne, enim lorem ipsum dolor sit,,,,,
,8/6/2018,23:02:39,removed,Raven Darkholme, amet consectetur adipiscing,,,,,
8/7/2018,8/7/2018,7:42:00,removed,Clark Kent, Haha,,,,,
,8/7/2018,9:55:41,removed,Thor Odinson, elit aliquam,,,,,
,8/7/2018,19:22:55,removed,Thor Odinson, ullamcorper nulla nec porta pharetra nunc elit sollicitudin nisl gravida pulvinar purus sapien quis enim lorem ipsum dolor sit amet consectetur adipiscing elit aliquam ullamcorper nulla,,,,,
,8/7/2018,19:23:05,removed,Thor Odinson, nec porta pharetra nunc elit sollicitudin nisl lol,,,,,
,8/7/2018,19:38:35,removed,Reed Richards, gravida pulvinar purus sapien,,,,,
,8/7/2018,19:38:53,removed,Raven Darkholme, quis enim lorem,,,,,
,8/7/2018,19:39:00,removed,Raven Darkholme, ipsum dolor,,,,,
,8/7/2018,19:39:18,removed,Raven Darkholme, sit amet consectetur,,,,,
,8/7/2018,19:43:37,removed,Thor Odinson, adipiscing elit aliquam ullamcorper nulla nec,,,,,
8/8/2018,8/8/2018,14:55:41,removed,Raven Darkholme, porta pharetra nunc elit sollicitudin nisl gravida pulvinar purus sapien quis enim,,,,,
,8/8/2018,14:56:00,removed,Raven Darkholme, lorem ipsum dolor,,,,,
8/10/2018,8/10/2018,10:52:02,removed,Clark Kent, sit amet consectetur adipiscing,,,,,
,8/10/2018,10:53:31,removed,Raven Darkholme, elit aliquam ullamcorper nulla nec porta pharetra nunc elit sollicitudin nisl gravida,,,,,
,8/10/2018,10:53:42,removed,Raven Darkholme, pulvinar purus sapien quis enim,,,,,
,8/10/2018,10:55:43,removed,Clark Kent, lorem ipsum dolor sit,,,,,
,8/10/2018,11:03:20,removed,Raven Darkholme, amet consectetur adipiscing elit aliquam ullamcorper nulla nec porta pharetra nunc elit,,,,,
,8/10/2018,11:03:25,removed,Raven Darkholme, sollicitudin,,,,,
,8/10/2018,11:19:52,removed,Clark Kent, nisl gravida,,,,,
,8/10/2018,11:19:57,removed,Clark Kent, pulvinar purus,,,,,
,8/10/2018,11:20:29,removed,Raven Darkholme, sapien quis enim lorem ipsum dolor sit amet consectetur adipiscing lol,,,,,
,8/10/2018,11:20:35,removed,Raven Darkholme, elit aliquam,,,,,
,8/10/2018,11:23:14,removed,Raven Darkholme, ullamcorper nulla nec porta pharetra nunc elit sollicitudin nisl gravida pulvinar purus sapien quis enim lorem ipsum dolor sit,,,,,
,8/10/2018,11:42:32,removed,Reed Richards, amet consectetur adipiscing elit aliquam,,,,,
,8/10/2018,11:46:35,removed,Clark Kent, ullamcorper nulla nec,,,,,
,8/10/2018,11:46:40,removed,Clark Kent, porta pharetra nunc elit sollicitudin,,,,,
,8/10/2018,11:46:47,removed,Clark Kent, nisl gravida pulvinar,,,,,
,8/10/2018,11:46:53,removed,Clark Kent, purus sapien quis enim lorem ipsum,,,,,
,8/10/2018,12:08:17,removed,Bruce Wayne, dolor,GIF,x.gif,,,
,8/10/2018,12:08:55,removed,Reed Richards, sit,,,,,
,8/10/2018,12:12:44,removed,Thor Odinson, amet consectetur adipiscing elit aliquam ullamcorper nulla nec,,,x,8/10/2018,11:20:29
,8/10/2018,12:13:46,removed,Thor Odinson, porta pharetra nunc elit,,,x,8/10/2018,11:20:35
,8/10/2018,12:14:57,removed,Bruce Wayne, Hahahahaha sollicitudin nisl gravida,,,,,
,8/10/2018,12:21:57,removed,Jonathan Osterman, pulvinar purus sapien quis enim lorem ipsum dolor sit amet consectetur adipiscing elit aliquam ullamcorper nulla nec porta pharetra nunc,image,x.jpeg,,,
,8/10/2018,12:32:58,removed,Bruce Wayne, elit,,,,,
,8/10/2018,12:39:33,removed,Reed Richards, sollicitudin nisl gravida pulvinar purus sapien quis enim,,,,,
,8/10/2018,12:40:36,removed,Peter Parker, lorem ipsum dolor sit amet,,,,,
,8/10/2018,13:00:24,removed,Thor Odinson, consectetur adipiscing elit,,,,,
,8/10/2018,13:42:28,removed,Jonathan Osterman, aliquam,,,x,8/10/2018,12:39:33
8/14/2018,8/14/2018,12:41:27,removed,Thor Odinson, ullamcorper nulla nec porta pharetra nunc,,,,,
,8/14/2018,13:54:09,removed,Clark Kent, elit sollicitudin,,,,,
,8/14/2018,14:12:48,removed,Peter Parker, nisl,,,,,
8/20/2018,8/20/2018,22:18:57,removed,Raven Darkholme, gravida pulvinar purus sapien quis enim lorem ipsum dolor sit amet consectetur,,,,,
,8/20/2018,22:24:35,removed,Bruce Wayne, adipiscing,,,,,
,8/20/2018,22:33:16,removed,Raven Darkholme, elit aliquam ullamcorper,,,,,
8/29/2018,8/29/2018,15:34:40,removed,Jonathan Osterman, nulla nec porta pharetra,,,,,
,8/29/2018,15:36:34,removed,Oswald Cobblepot, nunc,,,,,
,8/29/2018,15:36:48,removed,Oswald Cobblepot, elit sollicitudin nisl gravida,,,,,
,8/29/2018,15:36:50,removed,Jonathan Osterman, pulvinar purus sapien quis enim lorem ipsum,,,,,
,8/29/2018,15:37:00,removed,Thor Odinson, dolor sit amet,,,,,
,8/29/2018,15:37:12,removed,Oswald Cobblepot, consectetur adipiscing,,,,,
,8/29/2018,15:38:19,removed,Oswald Cobblepot, elit aliquam ullamcorper nulla nec porta pharetra nunc,,,,,
,8/29/2018,15:38:34,removed,Jonathan Osterman, elit sollicitudin,,,,,
,8/29/2018,15:38:45,removed,Thor Odinson, nisl gravida pulvinar,,,,,
,8/29/2018,15:38:45,removed,Jonathan Osterman, purus,,,,,
,8/29/2018,15:39:45,removed,Jonathan Osterman, sapien quis enim lorem ipsum dolor sit amet consectetur,,,,,
,8/29/2018,15:42:04,removed,Adrian Veidt, Hahaha adipiscing,,,,,
,8/29/2018,15:50:48,removed,Clark Kent, elit aliquam ullamcorper nulla nec porta pharetra nunc elit sollicitudin,,,,,
,8/29/2018,15:50:57,removed,Clark Kent, nisl gravida pulvinar purus sapien quis,,,,,
,8/29/2018,15:51:12,removed,Raven Darkholme, enim lorem ipsum dolor sit amet consectetur,,,,,
,8/29/2018,15:51:24,removed,Clark Kent, adipiscing elit aliquam ullamcorper nulla nec porta pharetra nunc elit sollicitudin,,,,,
,8/29/2018,15:58:02,removed,Bruce Wayne, nisl gravida pulvinar purus sapien quis enim lorem ipsum dolor sit amet consectetur adipiscing elit,,,,,
,8/29/2018,16:00:33,removed,Clark Kent, aliquam ullamcorper nulla nec porta pharetra nunc elit sollicitudin nisl gravida pulvinar purus sapien quis,,,,,
,8/29/2018,16:00:52,removed,Clark Kent, enim lorem ipsum dolor sit amet consectetur adipiscing elit,,,,,
,8/29/2018,16:01:19,removed,Thor Odinson, aliquam ullamcorper nulla nec porta,,,,,
,8/29/2018,16:03:54,removed,Peter Parker, pharetra nunc,,,,,
,8/29/2018,16:07:20,removed,Lois Lane, elit sollicitudin nisl gravida pulvinar purus,,,,,
,8/29/2018,16:09:59,removed,Reed Richards, sapien quis enim lorem ipsum dolor sit amet,,,,,
,8/29/2018,16:10:59,removed,Reed Richards, consectetur adipiscing elit aliquam ullamcorper nulla nec,,,,,
,8/29/2018,16:14:24,removed,Raven Darkholme, porta pharetra nunc elit sollicitudin nisl,,,x,8/29/2018,16:07:20
,8/29/2018,16:14:57,removed,Raven Darkholme, gravida pulvinar purus sapien quis,,,,,
,8/29/2018,16:15:13,removed,Raven Darkholme, enim lorem ipsum dolor sit amet consectetur,,,,,
,8/29/2018,16:16:11,removed,Lex Luthor, adipiscing elit aliquam ullamcorper nulla,,,,,
,8/29/2018,16:17:00,removed,Lex Luthor, nec,,,x,8/29/2018,15:38:34
9/1/2018,9/1/2018,8:53:20,removed,Oswald Cobblepot, porta pharetra nunc,,,,,
,9/1/2018,9:21:49,removed,Oswald Cobblepot, elit sollicitudin,image,x.jpeg,,,
,9/1/2018,9:21:49,removed,Oswald Cobblepot, nisl,image,x.jpeg,,,
,9/1/2018,9:32:59,removed,Thor Odinson, gravida pulvinar,,,,,
,9/1/2018,9:33:01,removed,Thor Odinson, purus sapien,,,,,
,9/1/2018,9:33:06,removed,Thor Odinson, quis,,,,,
9/2/2018,9/2/2018,8:20:12,removed,Clark Kent, enim lorem ipsum dolor sit amet,,,,,
9/7/2018,9/7/2018,19:19:07,removed,Thor Odinson, consectetur adipiscing elit aliquam ullamcorper nulla nec porta pharetra nunc elit sollicitudin,,,,,
9/12/2018,9/12/2018,21:58:51,removed,Bruce Wayne, nisl gravida pulvinar purus sapien quis enim lorem ipsum dolor sit amet consectetur adipiscing elit aliquam,,,,,
,9/12/2018,22:00:45,removed,Peter Parker, ullamcorper nulla nec porta pharetra nunc,,,,,
,9/12/2018,22:05:21,removed,Peter Parker, elit sollicitudin nisl gravida,,,,,
,9/12/2018,22:09:14,removed,Thor Odinson, pulvinar purus sapien quis enim lorem ipsum dolor sit amet consectetur adipiscing elit aliquam ullamcorper nulla,,,,,
,9/12/2018,22:09:20,removed,Thor Odinson, nec porta pharetra nunc,,,,,
9/13/2018,9/13/2018,8:17:45,removed,Lois Lane, elit sollicitudin nisl gravida pulvinar purus sapien quis enim lorem ipsum dolor sit amet consectetur adipiscing,,,,,
,9/13/2018,8:40:30,removed,Jonathan Osterman, elit aliquam ullamcorper nulla nec,,,,,
,9/13/2018,8:40:32,removed,Jonathan Osterman, porta,,,,,
,9/13/2018,8:44:12,removed,Peter Parker, Haha pharetra,,,,,
,9/13/2018,8:46:08,removed,Jonathan Osterman, nunc elit,,,,,
,9/13/2018,8:46:15,removed,Jonathan Osterman, sollicitudin,,,,,
,9/13/2018,8:48:35,removed,Peter Parker, nisl gravida pulvinar purus sapien quis enim lorem ipsum dolor sit,,,,,
,9/13/2018,8:48:49,removed,Peter Parker, amet consectetur adipiscing elit,,,,,
,9/13/2018,8:49:21,removed,Raven Darkholme, aliquam ullamcorper nulla,,,,,
,9/13/2018,8:54:04,removed,Jonathan Osterman, nec porta pharetra,,,,,
,9/13/2018,8:55:37,removed,Lois Lane, nunc,,,x,9/13/2018,8:54:04
,9/13/2018,9:03:59,removed,Reed Richards, elit sollicitudin nisl gravida pulvinar purus sapien,,,,,
,9/13/2018,21:40:06,removed,Thor Odinson, quis,,,,,
,9/13/2018,21:40:20,removed,Thor Odinson, enim lorem ipsum dolor sit amet consectetur adipiscing elit,,,,,
,9/13/2018,21:45:44,removed,Peter Parker, aliquam,GIF,x.gif,,,
9/14/2018,9/14/2018,16:38:23,removed,Raven Darkholme, ullamcorper nulla nec porta pharetra nunc elit sollicitudin nisl,,,,,
,9/14/2018,16:38:35,removed,Raven Darkholme, gravida pulvinar purus sapien,,,,,
9/17/2018,9/17/2018,18:22:57,removed,Clark Kent, quis,image,x.jpeg,,,
,9/17/2018,18:23:20,removed,Clark Kent, enim lorem ipsum dolor sit amet consectetur adipiscing,,,,,
,9/17/2018,18:23:26,removed,Clark Kent, elit,,,,,
,9/17/2018,18:24:00,removed,Thor Odinson, aliquam ullamcorper nulla nec porta,,,,,
,9/17/2018,18:31:30,removed,Oswald Cobblepot, pharetra nunc elit sollicitudin nisl gravida pulvinar,,,,,
,9/17/2018,18:31:37,removed,Oswald Cobblepot, Lol,,,,,
,9/17/2018,18:31:50,removed,Oswald Cobblepot, purus sapien quis,,,,,
,9/17/2018,18:33:29,removed,Bruce Wayne, enim lorem ipsum dolor sit,,,,,
,9/17/2018,18:34:01,removed,Bruce Wayne, amet consectetur adipiscing elit aliquam ullamcorper nulla nec porta pharetra nunc elit sollicitudin nisl,,,,,
,9/17/2018,18:34:36,removed,Clark Kent, gravida pulvinar purus sapien quis enim lorem ipsum dolor,,,,,
,9/17/2018,18:35:09,removed,Bruce Wayne, sit,,,,,
,9/17/2018,18:35:59,removed,Clark Kent, amet consectetur adipiscing elit aliquam ullamcorper nulla nec porta pharetra,,,,,
,9/17/2018,18:36:10,removed,Bruce Wayne, nunc elit sollicitudin,,,,,
,9/17/2018,18:36:20,removed,Bruce Wayne, nisl gravida pulvinar purus sapien,,,,,
,9/17/2018,18:36:43,removed,Bruce Wayne, quis enim lorem ipsum dolor sit amet consectetur adipiscing,,,,,
,9/17/2018,18:37:00,removed,Clark Kent, elit aliquam ullamcorper nulla nec porta pharetra nunc elit,,,,,
,9/17/2018,18:37:14,removed,Clark Kent, sollicitudin nisl gravida pulvinar,,,,,
,9/17/2018,18:37:33,removed,Clark Kent, purus sapien quis enim lorem ipsum dolor,,,,,
,9/17/2018,18:37:39,removed,Bruce Wayne, sit,,,,,
,9/17/2018,18:38:18,removed,Thor Odinson, amet consectetur adipiscing elit aliquam ullamcorper nulla nec porta pharetra nunc elit sollicitudin nisl gravida pulvinar purus,,,,,
,9/17/2018,18:38:26,removed,Thor Odinson, sapien quis,,,,,
,9/17/2018,18:38:30,removed,Clark Kent, enim lorem ipsum dolor sit amet consectetur adipiscing elit,,,,,
,9/17/2018,18:38:57,removed,Bruce Wayne, aliquam ullamcorper nulla nec porta pharetra nunc elit sollicitudin nisl,,,,,
,9/17/2018,18:39:18,removed,Clark Kent, gravida pulvinar purus sapien quis enim lorem ipsum dolor sit,,,,,
,9/17/2018,18:39:29,removed,Clark Kent, amet consectetur adipiscing elit aliquam,,,,,
,9/17/2018,18:39:34,removed,Bruce Wayne, ullamcorper,,,,,
,9/17/2018,18:40:11,removed,Clark Kent, nulla nec porta pharetra nunc elit,,,,,
,9/17/2018,18:40:17,removed,Bruce Wayne, sollicitudin nisl gravida pulvinar purus sapien quis enim lorem ipsum,,,,,
,9/17/2018,18:41:26,removed,Thor Odinson, dolor sit amet consectetur adipiscing elit,,,,,
,9/17/2018,18:41:37,removed,Clark Kent, aliquam ullamcorper nulla,,,,,
,9/17/2018,18:41:52,removed,Oswald Cobblepot, nec porta pharetra nunc elit sollicitudin nisl,,,,,
,9/17/2018,18:41:58,removed,Clark Kent, gravida,,,,,
,9/17/2018,18:42:26,removed,Clark Kent, pulvinar purus sapien quis enim lorem ipsum dolor sit amet,,,x,9/17/2018,18:41:26
,9/17/2018,18:43:06,removed,Bruce Wayne, consectetur adipiscing elit aliquam ullamcorper nulla nec porta pharetra,,,x,9/17/2018,18:41:52
,9/17/2018,18:43:27,removed,Clark Kent, nunc elit sollicitudin nisl gravida pulvinar purus sapien quis enim lorem ipsum dolor sit amet consectetur adipiscing elit aliquam ullamcorper nulla nec,,,,,
,9/17/2018,18:43:45,removed,Oswald Cobblepot, porta,,,,,
,9/17/2018,18:44:10,removed,Oswald Cobblepot, pharetra nunc elit sollicitudin nisl gravida pulvinar purus sapien,,,,,
,9/17/2018,18:44:59,removed,Bruce Wayne, quis enim lorem ipsum dolor sit,,,,,
,9/17/2018,18:45:21,removed,Clark Kent, amet consectetur adipiscing elit aliquam ullamcorper nulla,,,,,
,9/17/2018,18:45:37,removed,Clark Kent, nec porta pharetra nunc elit sollicitudin nisl gravida pulvinar purus sapien quis enim lorem ipsum,,,,,
,9/17/2018,18:45:52,removed,Clark Kent, dolor sit amet consectetur adipiscing elit aliquam ullamcorper nulla nec porta pharetra nunc elit,,,,,
,9/17/2018,18:46:05,removed,Clark Kent, sollicitudin nisl gravida pulvinar purus sapien,,,,,
,9/17/2018,18:46:20,removed,Thor Odinson, quis enim lorem ipsum dolor sit amet consectetur adipiscing,,,x,9/17/2018,18:46:05
,9/17/2018,18:46:20,removed,Clark Kent, elit aliquam ullamcorper nulla nec porta pharetra nunc elit,,,,,
,9/17/2018,18:46:48,removed,Oswald Cobblepot, sollicitudin nisl gravida pulvinar purus sapien quis enim lorem ipsum dolor sit amet consectetur adipiscing elit aliquam ullamcorper nulla nec porta pharetra nunc elit sollicitudin nisl gravida pulvinar purus,,,,,
,9/17/2018,18:47:08,removed,Clark Kent, sapien quis enim lorem ipsum dolor sit amet consectetur adipiscing elit aliquam,,,,,
,9/17/2018,18:47:32,removed,Oswald Cobblepot, ullamcorper nulla nec porta pharetra nunc elit sollicitudin nisl gravida pulvinar purus sapien,,,,,
,9/17/2018,18:47:44,removed,Peter Parker, quis enim lorem ipsum,,,x,9/17/2018,18:45:37
,9/17/2018,18:47:49,removed,Clark Kent, dolor sit amet consectetur adipiscing elit aliquam ullamcorper nulla nec porta pharetra nunc elit sollicitudin nisl,,,,,
,9/17/2018,18:48:05,removed,Clark Kent, gravida pulvinar purus sapien quis enim,,,,,
,9/17/2018,18:48:18,removed,Thor Odinson, lorem ipsum dolor sit amet consectetur adipiscing elit,,,,,
,9/17/2018,18:48:26,removed,Peter Parker, aliquam ullamcorper nulla nec porta pharetra nunc,,,,,
,9/17/2018,18:48:40,removed,Peter Parker, elit sollicitudin nisl gravida,,,,,
,9/17/2018,18:48:49,removed,Clark Kent, pulvinar purus sapien quis enim lorem ipsum dolor sit amet consectetur adipiscing elit aliquam ullamcorper nulla nec,,,,,
,9/17/2018,18:48:58,removed,Thor Odinson, porta pharetra nunc elit sollicitudin nisl gravida pulvinar purus sapien quis enim lorem ipsum dolor sit amet consectetur adipiscing elit,,,,,
,9/17/2018,18:48:59,removed,Oswald Cobblepot, aliquam ullamcorper nulla nec porta pharetra nunc elit sollicitudin nisl gravida,,,,,
,9/17/2018,18:50:24,removed,Oswald Cobblepot, pulvinar purus sapien quis enim lorem ipsum dolor sit amet consectetur adipiscing elit,,,,,
,9/17/2018,18:50:46,removed,Oswald Cobblepot, aliquam ullamcorper nulla nec porta pharetra nunc elit sollicitudin nisl,,,,,
,9/17/2018,18:51:46,removed,Clark Kent, gravida pulvinar purus sapien quis enim lorem,,,,,
,9/17/2018,18:52:36,removed,Clark Kent, ipsum dolor sit amet consectetur adipiscing elit aliquam ullamcorper,,,,,
,9/17/2018,18:54:20,removed,Clark Kent, nulla nec porta pharetra nunc,,,,,
,9/17/2018,18:55:07,removed,Peter Parker, elit sollicitudin nisl gravida pulvinar purus sapien quis enim lorem ipsum dolor sit,,,,,
,9/17/2018,18:56:20,removed,Jonathan Osterman, amet consectetur adipiscing elit aliquam ullamcorper nulla nec porta pharetra nunc elit sollicitudin nisl gravida pulvinar purus sapien quis enim lorem ipsum dolor sit amet consectetur adipiscing elit aliquam ullamcorper nulla nec porta pharetra nunc elit sollicitudin nisl gravida pulvinar purus sapien quis enim lorem ipsum dolor sit amet consectetur adipiscing elit aliquam ullamcorper nulla nec porta pharetra nunc,,,,,
